,productId,name,category,categoryBreadcrumb,categoryId,categoryName,countReview,discountPercentage,originalPrice,price,rating,ratingAverage,productUrl,shopId,shopName,shopUrl,shopCity,isOfficial,isPowerBadge
0,1187922081,Baterai Laptop Delle Latitude 13 3379 Vostro 14 5468 WDXOR Original,3991,komputer-laptop/komponen-laptop/baterai-laptop,297,Komputer & Laptop,0,0,,Rp350.000,0,,https://www.tokopedia.com/stardawn/baterai-laptop-delle-latitude-13-3379-vostro-14-5468-wdxor-original?extParam=ivf%3Dfalse%26src%3Dsearch&refined=true,8987001,Star dawn olshop,https://www.tokopedia.com/stardawn,Jakarta Pusat,False,True
