dateDataRecord,productId,productUrl,urlRef,productKey,exPram,imageUrl,categoryId,categoryName,gaKey,countReview,discountPercentage,preorder,name,price,priceInt,original_price,rating,shopId,shopUrl,shopName,shopDomain,goldmerchant,official,reputation,clover,location
2023-12-31 07:45:24.896428+07:00,2467775153,https://www.tokopedia.com/justshopit/caddx-nebula-pro-nano-vista-kit-hd-fpv-system-not-dji-air-unit?extParam=ivf%3Dfalse,https://www.tokopedia.com/justshopit/caddx-nebula-pro-nano-vista-kit-hd-fpv-system-not-dji-air-unit?src=topads,caddx-nebula-pro-nano-vista-kit-hd-fpv-system-not-dji-air-unit,ivf=false,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/12/19/b10bb24a-a026-4669-b131-19a8e527c4a7.jpg,578,Drone Kamera,/category/audio-kamera-elektronik-lainnya/drone-aksesoris/drone-kamera/justshopit/caddx-nebula-pro-nano-vista-kit-hd-fpv-system-not-dji-air-unit,24,0,False,Caddx Nebula Pro Nano Vista kit HD FPV System not DJI Air Unit,Rp2.445.000,2445000,,5,1416915,https://www.tokopedia.com/justshopit,justShopIt,justshopit,True,False,,,Bandung
2023-12-31 07:45:24.896428+07:00,11319501892,https://www.tokopedia.com/rorymercury/kacamata-video-fpv-5-8g-40ch-dual-antena-untuk-rc-racing-drone?extParam=ivf%3Dfalse,https://www.tokopedia.com/rorymercury/kacamata-video-fpv-5-8g-40ch-dual-antena-untuk-rc-racing-drone?src=topads,kacamata-video-fpv-5-8g-40ch-dual-antena-untuk-rc-racing-drone,ivf=false,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/24/8ec12c47-dd3b-4b20-a43f-ac9d7b5d7d8f.jpg,578,Drone Kamera,/category/audio-kamera-elektronik-lainnya/drone-aksesoris/drone-kamera/rorymercury/kacamata-video-fpv-5-8g-40ch-dual-antena-untuk-rc-racing-drone,79,0,False,Kacamata Video Fpv 5.8g 40ch Dual Antena Untuk Rc Racing Drone,Rp1.500.000,1500000,,5,543615,https://www.tokopedia.com/rorymercury,Rory Mercury,rorymercury,False,False,,,Kab. Bogor
2023-12-31 07:45:24.896428+07:00,2399445776,https://www.tokopedia.com/acctehcno/dennos-e58-drone-camera-drone-quadcopter-auto-fokus-include-remote-dan?extParam=ivf%3Dfalse,https://www.tokopedia.com/acctehcno/dennos-e58-drone-camera-drone-quadcopter-auto-fokus-include-remote-dan?src=topads,dennos-e58-drone-camera-drone-quadcopter-auto-fokus-include-remote-dan,ivf=false,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/11/10/b8963aac-fa0b-4e09-a6dc-76a5d3eeef84.jpg,578,Drone Kamera,/category/audio-kamera-elektronik-lainnya/drone-aksesoris/drone-kamera/acctehcno/dennos-e58-drone-camera-drone-quadcopter-auto-fokus-include-remote-dan,26,0,False,DENNOS E58 Drone Camera Drone Quadcopter Auto Fokus include Remote Dan,Rp145.000,145000,,4,133105,https://www.tokopedia.com/acctehcno,Acctehcno,acctehcno,True,False,,,Jakarta Utara
2023-12-31 07:45:24.896428+07:00,5986137806,https://www.tokopedia.com/maximalshop-1/drone-e99-pro-mini-foldable-4k-dual-camera-vs-drone-e88-pro-4k-e88-pro?extParam=ivf%3Dfalse,https://www.tokopedia.com/maximalshop-1/drone-e99-pro-mini-foldable-4k-dual-camera-vs-drone-e88-pro-4k-e88-pro?src=topads,drone-e99-pro-mini-foldable-4k-dual-camera-vs-drone-e88-pro-4k-e88-pro,ivf=false,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/4/5/f0ba365b-5990-465d-988f-6a58ad6a28ce.jpg,578,Drone Kamera,/category/audio-kamera-elektronik-lainnya/drone-aksesoris/drone-kamera/maximalshop-1/drone-e99-pro-mini-foldable-4k-dual-camera-vs-drone-e88-pro-4k-e88-pro,107,33,False,Drone E99 Pro Mini Foldable 4K Dual Camera Vs Drone E88 Pro 4K,Rp199.647,199647,Rp299.000,5,9140837,https://www.tokopedia.com/maximalshop-1,maximalshop_id,maximalshop-1,True,False,,,Jakarta Utara
2023-12-31 07:45:24.896428+07:00,9463504921,https://www.tokopedia.com/djiofficialstoresurabaya/dji-mini-3-no-rc-4k-camera-drones?extParam=ivf%3Dfalse,https://www.tokopedia.com/djiofficialstoresurabaya/dji-mini-3-no-rc-4k-camera-drones?src=topads,dji-mini-3-no-rc-4k-camera-drones,ivf=false,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/6/e5e12b2f-1f06-45a5-8818-264bcbd04881.jpg,578,Drone Kamera,/category/audio-kamera-elektronik-lainnya/drone-aksesoris/drone-kamera/djiofficialstoresurabaya/dji-mini-3-no-rc-4k-camera-drones,5,8,False,DJI Mini 3 (No RC) - 4K Camera Drones,Rp5.990.000,5990000,Rp6.480.000,5,14147148,https://www.tokopedia.com/djiofficialstoresurabaya,DJI Official Store Surabaya,djiofficialstoresurabaya,True,True,,,Surabaya
2023-12-31 07:45:24.896428+07:00,3005311028,https://www.tokopedia.com/pusatdroncam/autel-evo-lite-lite-6k-1-50mp-12km-4-axis-obstacle-sensor-lite-plus-lite-standard?extParam=ivf%3Dfalse,https://www.tokopedia.com/pusatdroncam/autel-evo-lite-lite-6k-1-50mp-12km-4-axis-obstacle-sensor-lite-plus-lite-standard?src=topads,autel-evo-lite-lite-6k-1-50mp-12km-4-axis-obstacle-sensor-lite-plus-lite-standard,ivf=false,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/2/19/5fc4b68c-37ee-4614-ba36-280087e04ae0.jpg,578,Drone Kamera,/category/audio-kamera-elektronik-lainnya/drone-aksesoris/drone-kamera/pusatdroncam/autel-evo-lite-lite-6k-1-50mp-12km-4-axis-obstacle-sensor-lite-plus-lite-standard,1,0,False,"AUTEL EVO LITE-LITE+ 6K 1"" 50MP 12KM 4 AXIS OBSTACLE SENSOR LITE PLUS",Rp16.949.000,16949000,,5,4265028,https://www.tokopedia.com/pusatdroncam,Pusat Droncam,pusatdroncam,True,True,,,Jakarta Pusat
2023-12-31 07:45:24.896428+07:00,10915153475,https://www.tokopedia.com/powerloops/namelessrc-case-bec-module-naked-gopro-hero-9-10-11-molded-black?extParam=ivf%3Dfalse,https://www.tokopedia.com/powerloops/namelessrc-case-bec-module-naked-gopro-hero-9-10-11-molded-black?src=topads,namelessrc-case-bec-module-naked-gopro-hero-9-10-11-molded-black,ivf=false,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/7/28/97b570db-e825-4711-8571-15d16a01ba80.jpg,578,Drone Kamera,/category/audio-kamera-elektronik-lainnya/drone-aksesoris/drone-kamera/powerloops/namelessrc-case-bec-module-naked-gopro-hero-9-10-11-molded-black,0,0,False,NameLessRC Case + BEC Module Naked Gopro Hero 9 10 11 Molded Black,Rp396.000,396000,,0,15570178,https://www.tokopedia.com/powerloops,Powerloops,powerloops,True,False,,,Jakarta Utara
2023-12-31 07:45:24.896428+07:00,1245460347,https://www.tokopedia.com/georgianaomishop/drone-optical-flow-xs816-dual-2-camera-visuo-shark-20min-fly?extParam=ivf%3Dfalse,https://www.tokopedia.com/georgianaomishop/drone-optical-flow-xs816-dual-2-camera-visuo-shark-20min-fly?src=topads,drone-optical-flow-xs816-dual-2-camera-visuo-shark-20min-fly,ivf=false,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/9/28/aaf66819-1531-4d4c-b5e9-9e03a94b7a96.jpg,578,Drone Kamera,/category/audio-kamera-elektronik-lainnya/drone-aksesoris/drone-kamera/georgianaomishop/drone-optical-flow-xs816-dual-2-camera-visuo-shark-20min-fly,10,7,False,Drone Optical Flow XS816 Dual 2 Camera Visuo Shark 20min Fly,Rp716.500,716500,Rp770.000,5,8296333,https://www.tokopedia.com/georgianaomishop,Georgia Naomi Shop,georgianaomishop,True,False,,,Medan
2023-12-31 07:45:24.896428+07:00,7237052794,https://www.tokopedia.com/dji-official-store/dji-mini-3-rc-4k-camera-drones?extParam=ivf%3Dfalse,https://www.tokopedia.com/dji-official-store/dji-mini-3-rc-4k-camera-drones?src=topads,dji-mini-3-rc-4k-camera-drones,ivf=false,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/29/dfe27084-871d-4d62-a142-55d05d166c15.jpg,578,Drone Kamera,/category/audio-kamera-elektronik-lainnya/drone-aksesoris/drone-kamera/dji-official-store/dji-mini-3-rc-4k-camera-drones,41,7,False,DJI Mini 3 (RC) - 4K Camera Drones,Rp9.580.000,9580000,Rp10.340.000,5,10615030,https://www.tokopedia.com/dji-official-store,DJI Official Store,dji-official-store,True,True,,,Kab. Tangerang
2023-12-31 07:45:24.896428+07:00,10425542926,https://www.tokopedia.com/accessgo/drone-accessgo-smart-obstacle-dual-camera-4k-abu-abu?extParam=ivf%3Dfalse,https://www.tokopedia.com/accessgo/drone-accessgo-smart-obstacle-dual-camera-4k-abu-abu?src=topads,drone-accessgo-smart-obstacle-dual-camera-4k-abu-abu,ivf=false,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/1/19d4a8bc-a836-4306-9111-908a1d0fc826.jpg,578,Drone Kamera,/category/audio-kamera-elektronik-lainnya/drone-aksesoris/drone-kamera/accessgo/drone-accessgo-smart-obstacle-dual-camera-4k-abu-abu,6,1,False,Drone Accessgo Smart Obstacle Dual Camera 4K,Rp178.200,178200,Rp180.000,5,12418194,https://www.tokopedia.com/accessgo,accessgo,accessgo,True,False,,,Jakarta Pusat
